"","showerTemperature","immuneResponse"
"1",29.2179391610444,924.094692296217
"2",30.0162220242611,948.63396518686
"3",35.251611031972,823.297755139373
"4",25.5369597352412,1001.67803628662
"5",30.9223030227826,931.175604983406
"6",27.5969125436353,931.468303974077
"7",23.3969497919053,1104.10013201712
"8",32.4209880822225,950.365684755356
"9",35.0363021844515,1044.00197841719
"10",29.6788299134972,1004.83334225471
"11",28.5387762160717,845.303779575114
"12",23.2357400398638,1101.81091874622
"13",37.0942354439462,996.607497312444
"14",26.2252614910871,987.687113566132
"15",31.6669978365164,972.297137459492
"16",26.2813811631628,1036.65968967061
"17",31.9629677285849,960.852954598418
"18",32.0380623204527,968.554457409945
"19",24.9619018142804,1093.26844985337
"20",24.9433001457394,1069.20652144717
"21",32.6626346523088,914.9285609619
"22",26.0855168416584,1012.69338781856
"23",28.4883741198741,1123.7549626145
"24",26.6462470838591,1060.61249849581
"25",27.5115755117713,980.383274642244
"26",30.1355410953928,1077.32634237187
"27",23.3498360542663,1001.22264995174
"28",26.0363487842934,1007.6156431395
"29",32.0738080085664,1032.47787821924
"30",29.7287018076169,1036.41140705721
"31",27.1053776100089,1041.1345251261
"32",27.9722269827502,1021.04241904947
"33",33.5702014097585,925.496291546422
"34",24.0426849990396,1055.64357241099
"35",33.8853251397571,854.11986546161
"36",30.303009727918,1016.68455459835
"37",28.0715507384283,1019.72374430081
"38",24.761525453847,944.797497083544
"39",28.6164174222451,1039.94396865655
"40",24.3243917730319,962.988217885253
"41",35.7162137734149,1026.38605354564
"42",24.006647095365,983.851171461056
"43",29.4413940327342,961.33539332661
"44",33.8132861075463,940.863491317631
"45",35.502453471063,929.137192224812
"46",37.2462802033519,906.289028579618
"47",26.6253128647021,1001.29021567486
"48",27.6955487634683,975.488043265404
"49",29.7742978281818,1092.8398081859
"50",32.9937714302124,1013.44891254959
"51",30.809615018503,1116.95499717905
"52",29.801617359368,939.346508909232
"53",27.841880719932,988.155585724364
"54",32.9640802259088,995.544664993311
"55",31.2191268776089,956.684340166811
"56",34.2902334455535,944.447648058895
"57",17.3583327382011,1093.7583204622
"58",23.8207600292107,1075.99411668739
"59",28.6847853820258,944.150879743381
"60",32.9079835301124,1138.36937135842
